id,district,sub_district,village_code,village_name,coverage_type,lgd_code,gram_panchayat_ulb,latitude,longitude,elevation_m,slope_deg,distance_to_stream_m,catchment_sqkm,rainfall_1h_mm,rainfall_24h_mm,soil_moisture_pct,water_level_m,water_level_rate_mh,risk_score,risk_level,alert_status
TN-DGL-635127-343,Dindigul,Palani,635127,Muthunaickenpatti,FULL,223484,Muthunaickenpatti(Gram Panchayat)-Thoppampatty(Panchayat Samiti)-Dindigul(Zila Panchayat),10.45997,77.55686,348,17.4,198.5,8.8,10.5,37.0,38.6,0.81,0.0,16,LOW,NORMAL
TN-DGL-635159-344,Dindigul,Palani,635159,Neikarapatti,FULL,223406,Karadikoottam(Gram Panchayat)-Palani(Panchayat Samiti)-Dindigul(Zila Panchayat),10.41345,77.53344,476,15.9,128.8,22.0,10.3,49.7,31.4,0.99,0.01,18,LOW,NORMAL
TN-DGL-635153-345,Dindigul,Palani,635153,Pachalanaickenpatti,FULL,223410,Pachelanaickenpatti(Gram Panchayat)-Palani(Panchayat Samiti)-Dindigul(Zila Panchayat),10.48996,77.48539,482,18.6,64.4,20.3,1.8,35.1,42.8,0.96,0.02,16,LOW,NORMAL
TN-DGL-932558-346,Dindigul,Palani,932558,Palani,FULL,252692,Palani(Municipality),10.45066,77.54301,346,16.2,450.7,21.3,0.7,21.3,47.5,0.73,-0.02,15,LOW,NORMAL
TN-DGL-635161-347,Dindigul,Palani,635161,Pappampatti,FULL,223411,Pappampatti(Gram Panchayat)-Palani(Panchayat Samiti)-Dindigul(Zila Panchayat),10.45949,77.5134,399,15.5,165.9,21.6,1.1,35.0,41.0,0.5,0.01,12,LOW,NORMAL
TN-DGL-932613-348,Dindigul,Palani,932613,Periyakalayamputhur,PART,252693,Neikkarapatti(Town Panchayat),10.4479,77.52873,331,21.4,322.9,26.8,16.8,116.2,74.3,1.45,0.08,44,ELEVATED,MONITORING
TN-DGL-635171-349,Dindigul,Palani,635171,Periyammapatti,FULL,223412,Periammapatti(Gram Panchayat)-Palani(Panchayat Samiti)-Dindigul(Zila Panchayat),10.44038,77.48682,427,18.0,136.9,6.5,3.6,13.8,46.2,0.67,0.02,15,LOW,NORMAL
TN-DGL-635144-350,Dindigul,Palani,635144,Pethanaickenpatti,FULL,223413,Pethanaickenpatti(Gram Panchayat)-Palani(Panchayat Samiti)-Dindigul(Zila Panchayat),10.4488,77.54666,480,19.1,89.8,34.8,11.6,31.8,41.6,0.84,-0.01,21,MODERATE,NORMAL
TN-DGL-932578-351,Dindigul,Palani,932578,Puduchu,FULL,252694,Balasamudram(Town Panchayat),10.44007,77.54639,420,15.9,505.9,10.7,8.8,35.7,28.1,0.49,0.0,14,LOW,NORMAL
TN-DGL-635137-352,Dindigul,Palani,635137,Pudur,FULL,223496,Thumbalapatty(Gram Panchayat)-Thoppampatty(Panchayat Samiti)-Dindigul(Zila Panchayat),10.47684,77.50333,371,22.2,283.9,34.0,9.2,29.2,48.4,0.55,0.01,24,MODERATE,NORMAL
TN-DGL-635147-353,Dindigul,Palani,635147,Puliampatti,FULL,223489,Puliampatti(Gram Panchayat)-Thoppampatty(Panchayat Samiti)-Dindigul(Zila Panchayat),10.45629,77.50836,479,18.3,634.3,14.7,6.2,21.0,30.6,0.71,0.02,15,LOW,NORMAL
TN-DGL-635129-354,Dindigul,Palani,635129,Pushpathur,FULL,223491,Pushpathur(Gram Panchayat)-Thoppampatty(Panchayat Samiti)-Dindigul(Zila Panchayat),10.41621,77.52751,485,16.5,462.3,40.5,7.1,31.9,40.6,0.49,0.03,18,LOW,NORMAL
TN-DGL-635126-355,Dindigul,Palani,635126,Rajampatti,FULL,223492,Rajampatti(Gram Panchayat)-Thoppampatty(Panchayat Samiti)-Dindigul(Zila Panchayat),10.46692,77.49196,433,21.6,183.4,25.3,23.7,87.2,60.9,1.65,0.1,43,ELEVATED,MONITORING
TN-DGL-635165-356,Dindigul,Palani,635165,Reddaiyambadi,FULL,223411,Pappampatti(Gram Panchayat)-Palani(Panchayat Samiti)-Dindigul(Zila Panchayat),10.45685,77.51324,389,15.4,502.0,42.0,7.8,27.4,38.7,0.74,0.02,19,LOW,NORMAL
TN-DGL-635160-357,Dindigul,Palani,635160,R.Vadipatti (North),FULL,223407,Kavalapatti(Gram Panchayat)-Palani(Panchayat Samiti)-Dindigul(Zila Panchayat),10.42707,77.53844,442,16.6,297.9,41.2,9.1,35.7,44.5,0.9,0.03,23,MODERATE,NORMAL
TN-DGL-635167-358,Dindigul,Palani,635167,R.Vadipatti (South),FULL,223407,Kavalapatti(Gram Panchayat)-Palani(Panchayat Samiti)-Dindigul(Zila Panchayat),10.42598,77.5085,443,16.5,443.6,4.5,0.5,18.0,31.3,1.01,0.01,12,LOW,NORMAL
TN-DGL-635168-359,Dindigul,Palani,635168,Sitharevu,FULL,223407,Kavalapatti(Gram Panchayat)-Palani(Panchayat Samiti)-Dindigul(Zila Panchayat),10.46317,77.51271,402,17.7,391.8,22.9,11.4,34.3,43.4,0.8,-0.01,20,LOW,NORMAL
TN-DGL-635175-360,Dindigul,Palani,635175,Sivagiripatti (Ct),FULL,223414,Sivagiripatti(Gram Panchayat)-Palani(Panchayat Samiti)-Dindigul(Zila Panchayat),10.43622,77.50656,348,15.5,230.7,22.9,25.1,91.7,65.4,1.29,0.09,41,ELEVATED,MONITORING
TN-DGL-635143-361,Dindigul,Palani,635143,Sukkamanaickenpatti,PART,223413,Pethanaickenpatti(Gram Panchayat)-Palani(Panchayat Samiti)-Dindigul(Zila Panchayat),10.42048,77.48212,388,20.3,349.4,37.9,4.6,23.5,35.3,0.61,-0.0,17,LOW,NORMAL
TN-DGL-635172-362,Dindigul,Palani,635172,Tamaraikulam,FULL,223415,Thamaraikulam(Gram Panchayat)-Palani(Panchayat Samiti)-Dindigul(Zila Panchayat),10.43589,77.50495,344,19.0,356.0,6.9,4.9,26.9,29.2,0.66,-0.01,13,LOW,NORMAL
TN-DGL-635139-363,Dindigul,Palani,635139,Thalaiyuthu,FULL,223494,Thalaiyuthu(Gram Panchayat)-Thoppampatty(Panchayat Samiti)-Dindigul(Zila Panchayat),10.48141,77.5289,496,19.0,250.3,15.8,1.5,22.2,37.5,0.76,-0.0,13,LOW,NORMAL
TN-DGL-635141-364,Dindigul,Palani,635141,Thathanaickenpatti (N),FULL,223416,Thathanaickenpatti(Gram Panchayat)-Palani(Panchayat Samiti)-Dindigul(Zila Panchayat),10.45607,77.49967,443,21.9,282.1,13.8,3.7,35.1,31.2,0.53,0.02,14,LOW,NORMAL
TN-DGL-635169-365,Dindigul,Palani,635169,Thathanaickenpatti (South),FULL,223416,Thathanaickenpatti(Gram Panchayat)-Palani(Panchayat Samiti)-Dindigul(Zila Panchayat),10.43589,77.50495,344,19.0,356.0,6.9,4.9,26.9,29.2,0.66,-0.01,13,LOW,NORMAL
TN-DGL-932553-366,Dindigul,Palani,932553,Thattankulam,FULL,252692,Palani(Municipality),10.42891,77.52355,341,14.9,378.4,28.8,9.7,36.0,29.4,1.09,0.0,19,LOW,NORMAL
TN-DGL-635133-367,Dindigul,Palani,635133,Thoppampatti,FULL,223495,Thoppampatti(Gram Panchayat)-Thoppampatty(Panchayat Samiti)-Dindigul(Zila Panchayat),10.45629,77.50836,479,18.3,634.3,14.7,6.2,21.0,30.6,0.71,0.02,15,LOW,NORMAL
TN-DGL-635136-368,Dindigul,Palani,635136,Thummalapatti,FULL,223496,Thumbalapatty(Gram Panchayat)-Thoppampatty(Panchayat Samiti)-Dindigul(Zila Panchayat),10.42048,77.48212,388,20.3,349.4,37.9,4.6,23.5,35.3,0.61,-0.0,17,LOW,NORMAL
TN-DGL-635134-369,Dindigul,Palani,635134,Vagarai,FULL,223497,Vagarai(Gram Panchayat)-Thoppampatty(Panchayat Samiti)-Dindigul(Zila Panchayat),10.41345,77.53344,476,15.9,128.8,22.0,10.3,49.7,31.4,0.99,0.01,18,LOW,NORMAL
TN-DGL-635124-370,Dindigul,Palani,635124,Velampatti,FULL,223498,Velampatti(Gram Panchayat)-Thoppampatty(Panchayat Samiti)-Dindigul(Zila Panchayat),10.4488,77.54666,480,19.1,89.8,34.8,11.6,31.8,41.6,0.84,-0.01,21,MODERATE,NORMAL
TN-DGL-635162-371,Dindigul,Palani,635162,Velusamudram,FULL,223400,R. Ayyampalayam(Gram Panchayat)-Palani(Panchayat Samiti)-Dindigul(Zila Panchayat),10.44603,77.55864,379,21.2,152.9,23.4,21.1,93.4,72.5,1.55,0.1,46,ELEVATED,MONITORING
TN-DGL-635150-372,Dindigul,Palani,635150,Veppanavalasu,FULL,223409,Melakkottai(Gram Panchayat)-Palani(Panchayat Samiti)-Dindigul(Zila Panchayat),10.44709,77.52847,341,16.9,88.6,23.6,5.8,32.7,37.2,0.58,-0.01,14,LOW,NORMAL
TN-DGL-635146-373,Dindigul,Palani,635146,Vilvathampatti,FULL,223499,Vilvathampatti(Gram Panchayat)-Thoppampatty(Panchayat Samiti)-Dindigul(Zila Panchayat),10.46424,77.54992,436,19.2,300.1,45.8,8.1,38.1,43.5,0.57,-0.0,21,MODERATE,NORMAL
TN-DGL-932515-374,Dindigul,Vedasandur,932515,A.Kombai,FULL,252699,Ayyalur(Town Panchayat),10.53542,77.95802,207,11.0,481.3,21.0,9.0,32.9,38.2,0.48,0.02,14,LOW,NORMAL
TN-DGL-635266-375,Dindigul,Vedasandur,635266,Ammapatti,FULL,223532,Ammapatti(Gram Panchayat)-Vedasandur(Panchayat Samiti)-Dindigul(Zila Panchayat),10.52432,77.93343,243,4.1,413.1,28.7,11.7,30.0,37.0,0.91,0.01,16,LOW,NORMAL
TN-DGL-932511-376,Dindigul,Vedasandur,932511,Ayyalur,FULL,252699,Ayyalur(Town Panchayat),10.52087,77.95556,294,7.4,215.0,24.0,6.6,36.0,43.8,0.73,-0.01,14,LOW,NORMAL
TN-DGL-635269-377,Dindigul,Vedasandur,635269,Chittur,FULL,223534,E. Chitoor(Gram Panchayat)-Vedasandur(Panchayat Samiti)-Dindigul(Zila Panchayat),10.54115,77.98556,221,9.6,356.8,13.4,19.2,86.8,75.4,1.73,0.09,42,ELEVATED,MONITORING
TN-DGL-932503-378,Dindigul,Vedasandur,932503,Eriodu,FULL,252698,Eriodu(Town Panchayat),10.56371,77.95415,204,9.1,587.4,35.3,28.8,89.4,63.1,1.62,0.08,43,ELEVATED,MONITORING
TN-DGL-635253-379,Dindigul,Vedasandur,635253,Kaithian Kottai,FULL,223553,Viruthalaipatti(Gram Panchayat)-Vedasandur(Panchayat Samiti)-Dindigul(Zila Panchayat),10.49668,77.92089,325,7.1,368.1,41.5,8.5,45.5,39.3,0.61,0.02,16,LOW,NORMAL
TN-DGL-635251-380,Dindigul,Vedasandur,635251,Kalvarpatti,FULL,223535,Kalvarpatti(Gram Panchayat)-Vedasandur(Panchayat Samiti)-Dindigul(Zila Panchayat),10.54814,77.92243,219,3.7,390.0,45.4,27.9,99.7,61.8,1.39,0.05,39,MODERATE,NORMAL
TN-DGL-635286-381,Dindigul,Vedasandur,635286,Kanapadi,FULL,223500,Kanapadi(Gram Panchayat)-Vadamadurai(Panchayat Samiti)-Dindigul(Zila Panchayat),10.5067,77.9567,320,6.1,617.4,43.8,10.7,31.7,40.9,0.53,0.02,17,LOW,NORMAL
TN-DGL-635292-382,Dindigul,Vedasandur,635292,Karumalai R.F.,FULL,223368,Edayakottai(Gram Panchayat)-Oddanchatram(Panchayat Samiti)-Dindigul(Zila Panchayat),10.53052,77.98754,275,5.0,508.5,25.9,7.0,44.9,36.2,0.71,0.01,12,LOW,NORMAL
TN-DGL-635283-383,Dindigul,Vedasandur,635283,Kollapatti,FULL,223503,Morepatti(Gram Panchayat)-Vadamadurai(Panchayat Samiti)-Dindigul(Zila Panchayat),10.49224,77.96125,215,5.9,127.4,23.7,8.6,38.3,50.4,0.52,0.03,18,LOW,NORMAL
TN-DGL-635271-384,Dindigul,Vedasandur,635271,Komberipatti,FULL,223501,Kombaripatti(Gram Panchayat)-Vadamadurai(Panchayat Samiti)-Dindigul(Zila Panchayat),10.50124,77.96666,287,5.8,637.7,28.2,10.5,30.6,41.7,0.91,0.01,16,LOW,NORMAL
TN-DGL-635261-385,Dindigul,Vedasandur,635261,Koovakkapatti,FULL,223536,Kovakkapatti(Gram Panchayat)-Vedasandur(Panchayat Samiti)-Dindigul(Zila Panchayat),10.54115,77.98556,221,9.6,356.8,13.4,19.2,86.8,75.4,1.73,0.09,42,ELEVATED,MONITORING
TN-DGL-635252-386,Dindigul,Vedasandur,635252,Kuddam,FULL,223540,Kuttam(Gram Panchayat)-Vedasandur(Panchayat Samiti)-Dindigul(Zila Panchayat),10.52798,77.93575,268,8.7,548.5,12.9,29.6,101.4,56.5,1.27,0.06,35,MODERATE,NORMAL
TN-DGL-635279-387,Dindigul,Vedasandur,635279,Kulathur,FULL,223502,Kulathur(Gram Panchayat)-Vadamadurai(Panchayat Samiti)-Dindigul(Zila Panchayat),10.49224,77.96125,215,5.9,127.4,23.7,8.6,38.3,50.4,0.52,0.03,18,LOW,NORMAL
TN-DGL-635268-388,Dindigul,Vedasandur,635268,Malvarpatti,FULL,223541,Malvarpatti(Gram Panchayat)-Vedasandur(Panchayat Samiti)-Dindigul(Zila Panchayat),10.56642,77.91234,334,5.1,259.7,17.4,0.4,26.6,49.8,0.76,0.02,13,LOW,NORMAL
TN-DGL-635278-389,Dindigul,Vedasandur,635278,Marambadi,FULL,223542,Marambadi(Gram Panchayat)-Vedasandur(Panchayat Samiti)-Dindigul(Zila Panchayat),10.5067,77.9567,320,6.1,617.4,43.8,10.7,31.7,40.9,0.53,0.02,17,LOW,NORMAL
TN-DGL-635282-390,Dindigul,Vedasandur,635282,Morepatti,FULL,223503,Morepatti(Gram Panchayat)-Vadamadurai(Panchayat Samiti)-Dindigul(Zila Panchayat),10.56982,77.91938,325,10.6,360.4,16.7,27.3,122.3,59.6,1.82,0.1,40,MODERATE,NORMAL
TN-DGL-635297-391,Dindigul,Vedasandur,635297,Mundamalai R.F.,FULL,223452,Sengurichi(Gram Panchayat)-Shanarpatti(Panchayat Samiti)-Dindigul(Zila Panchayat),10.54389,77.93182,401,8.4,108.2,18.9,24.4,125.8,72.0,1.58,0.05,41,ELEVATED,MONITORING
TN-DGL-635293-392,Dindigul,Vedasandur,635293,Mungil Karadu R.F.,FULL,223511,Sukkampatti(Gram Panchayat)-Vadamadurai(Panchayat Samiti)-Dindigul(Zila Panchayat),10.54564,77.9382,407,7.1,110.4,43.4,1.6,27.4,42.0,0.54,0.0,13,LOW,NORMAL
TN-DGL-635277-393,Dindigul,Vedasandur,635277,Nallamanarkottai,FULL,223545,Nallamanarkottai(Gram Panchayat)-Vedasandur(Panchayat Samiti)-Dindigul(Zila Panchayat),10.51214,77.93297,230,3.7,310.4,14.6,1.5,25.1,39.9,1.09,0.02,10,LOW,NORMAL
TN-DGL-635262-394,Dindigul,Vedasandur,635262,Nathapatti,FULL,223546,Nathapatti(Gram Panchayat)-Vedasandur(Panchayat Samiti)-Dindigul(Zila Panchayat),10.56642,77.91234,334,5.1,259.7,17.4,0.4,26.6,49.8,0.76,0.02,13,LOW,NORMAL
TN-DGL-635280-395,Dindigul,Vedasandur,635280,Padiyur,PART,223505,Padiyur(Gram Panchayat)-Vadamadurai(Panchayat Samiti)-Dindigul(Zila Panchayat),10.53629,77.98267,180,5.0,105.0,6.9,17.1,77.8,60.1,1.53,0.1,30,MODERATE,NORMAL
TN-DGL-635280-396,Dindigul,Vedasandur,635280,Padiyur,PART,223504,P.Kosavapatti(Gram Panchayat)-Vadamadurai(Panchayat Samiti)-Dindigul(Zila Panchayat),10.52738,77.97979,247,6.0,252.8,39.7,3.1,23.1,41.6,0.72,-0.01,13,LOW,NORMAL
TN-DGL-635270-397,Dindigul,Vedasandur,635270,Paganatham,FULL,223506,Paganatham(Gram Panchayat)-Vadamadurai(Panchayat Samiti)-Dindigul(Zila Panchayat),10.5067,77.9567,320,6.1,617.4,43.8,10.7,31.7,40.9,0.53,0.02,17,LOW,NORMAL
TN-DGL-635250-398,Dindigul,Vedasandur,635250,Palapatti,FULL,223547,Palapatti(Gram Panchayat)-Vedasandur(Panchayat Samiti)-Dindigul(Zila Panchayat),10.53219,77.91013,218,7.9,64.2,19.2,28.8,110.8,72.2,1.81,0.06,45,ELEVATED,MONITORING
TN-DGL-932522-399,Dindigul,Vedasandur,932522,Panjamthangi,FULL,252699,Ayyalur(Town Panchayat),10.51794,77.96248,206,10.1,525.6,40.2,16.9,112.3,59.6,1.89,0.05,37,MODERATE,NORMAL
TN-DGL-635296-400,Dindigul,Vedasandur,635296,Panjanthangi (Rf),FULL,223508,Puthur(Gram Panchayat)-Vadamadurai(Panchayat Samiti)-Dindigul(Zila Panchayat),10.55931,77.92846,192,10.8,621.8,36.7,11.6,43.0,48.9,0.97,-0.01,23,MODERATE,NORMAL
TN-DGL-635298-401,Dindigul,Vedasandur,635298,Pannamalai R.F.,FULL,223534,E. Chitoor(Gram Panchayat)-Vedasandur(Panchayat Samiti)-Dindigul(Zila Panchayat),10.53769,77.94217,318,8.6,552.7,42.6,29.2,110.4,73.3,1.83,0.07,49,ELEVATED,MONITORING
TN-DGL-635276-402,Dindigul,Vedasandur,635276,Perumbulli,FULL,223512,Thennampatti(Gram Panchayat)-Vadamadurai(Panchayat Samiti)-Dindigul(Zila Panchayat),10.55048,77.92496,281,4.0,187.5,30.3,7.3,35.7,35.8,0.68,0.01,13,LOW,NORMAL
TN-DGL-635274-403,Dindigul,Vedasandur,635274,Pilathu,FULL,223507,Pilathu(Gram Panchayat)-Vadamadurai(Panchayat Samiti)-Dindigul(Zila Panchayat),10.51876,77.93445,275,6.9,131.4,20.7,0.2,13.4,34.9,1.09,-0.01,10,LOW,NORMAL
TN-DGL-635263-404,Dindigul,Vedasandur,635263,Pudipuram,FULL,223533,V. Boothipuram(Gram Panchayat)-Vedasandur(Panchayat Samiti)-Dindigul(Zila Panchayat),10.5067,77.9567,320,6.1,617.4,43.8,10.7,31.7,40.9,0.53,0.02,17,LOW,NORMAL
TN-DGL-635264-405,Dindigul,Vedasandur,635264,Pudukottai (V),FULL,223551,V. Pudukottai(Gram Panchayat)-Vedasandur(Panchayat Samiti)-Dindigul(Zila Panchayat),10.50648,77.94993,303,10.6,312.1,39.7,15.8,66.6,70.4,1.34,0.05,39,MODERATE,NORMAL
TN-DGL-635284-406,Dindigul,Vedasandur,635284,Puthur,FULL,223508,Puthur(Gram Panchayat)-Vadamadurai(Panchayat Samiti)-Dindigul(Zila Panchayat),10.5559,77.93067,188,6.6,523.3,10.8,10.2,35.6,49.0,0.92,-0.02,17,LOW,NORMAL
TN-DGL-635287-407,Dindigul,Vedasandur,635287,Ramanathapuram,FULL,223500,Kanapadi(Gram Panchayat)-Vadamadurai(Panchayat Samiti)-Dindigul(Zila Panchayat),10.5636,77.96001,217,3.5,565.3,5.8,4.0,22.7,45.3,0.68,-0.01,9,LOW,NORMAL
TN-DGL-635291-408,Dindigul,Vedasandur,635291,Rengamalai R.F.,FULL,223535,Kalvarpatti(Gram Panchayat)-Vedasandur(Panchayat Samiti)-Dindigul(Zila Panchayat),10.53769,77.94217,318,8.6,552.7,42.6,29.2,110.4,73.3,1.83,0.07,49,ELEVATED,MONITORING
TN-DGL-635288-409,Dindigul,Vedasandur,635288,Singarakottai,FULL,223509,Singarakottai(Gram Panchayat)-Vadamadurai(Panchayat Samiti)-Dindigul(Zila Panchayat),10.50449,77.98579,352,9.3,627.8,8.0,2.2,10.8,51.4,0.93,0.02,16,LOW,NORMAL
TN-DGL-635273-410,Dindigul,Vedasandur,635273,Sithuvarpatti,FULL,223510,Sithuvarpatti(Gram Panchayat)-Vadamadurai(Panchayat Samiti)-Dindigul(Zila Panchayat),10.5406,77.92299,267,5.0,246.7,42.4,27.1,118.5,55.7,1.76,0.07,38,MODERATE,NORMAL
TN-DGL-635267-411,Dindigul,Vedasandur,635267,Sriramapuram,FULL,223548,Sri Ramapuram(Gram Panchayat)-Vedasandur(Panchayat Samiti)-Dindigul(Zila Panchayat),10.55048,77.92496,281,4.0,187.5,30.3,7.3,35.7,35.8,0.68,0.01,13,LOW,NORMAL
TN-DGL-635272-412,Dindigul,Vedasandur,635272,Sukkampatti,FULL,223511,Sukkampatti(Gram Panchayat)-Vadamadurai(Panchayat Samiti)-Dindigul(Zila Panchayat),10.5582,77.97311,327,8.4,376.7,15.9,2.5,34.5,42.2,0.89,0.02,12,LOW,NORMAL
TN-DGL-635294-413,Dindigul,Vedasandur,635294,Sundamalai R.F.,FULL,223508,Puthur(Gram Panchayat)-Vadamadurai(Panchayat Samiti)-Dindigul(Zila Panchayat),10.55497,77.95859,401,5.2,527.0,25.2,10.7,32.0,39.9,0.84,0.03,15,LOW,NORMAL
TN-DGL-635275-414,Dindigul,Vedasandur,635275,Tennampatti,FULL,223512,Thennampatti(Gram Panchayat)-Vadamadurai(Panchayat Samiti)-Dindigul(Zila Panchayat),10.55411,77.96967,331,7.9,203.9,40.8,11.4,47.9,50.0,0.86,-0.0,23,MODERATE,NORMAL
TN-DGL-635295-415,Dindigul,Vedasandur,635295,Thanner Karadu R.F.,FULL,223508,Puthur(Gram Panchayat)-Vadamadurai(Panchayat Samiti)-Dindigul(Zila Panchayat),10.56126,77.98913,275,12.5,578.0,40.8,25.2,109.6,74.4,1.33,0.08,47,ELEVATED,MONITORING
TN-DGL-635289-416,Dindigul,Vedasandur,635289,Thoppasamymalai R.F.,PART,306147,Chinnalagunaickanur(Gram Panchayat)-Guziliamparai(Panchayat Samiti)-Dindigul(Zila Panchayat),10.54185,77.95653,407,5.6,401.8,4.8,8.4,35.9,28.3,0.61,0.0,10,LOW,NORMAL
TN-DGL-635289-417,Dindigul,Vedasandur,635289,Thoppasamymalai R.F.,PART,223294,R.Kombai(Gram Panchayat)-Guziliamparai(Panchayat Samiti)-Dindigul(Zila Panchayat),10.55043,77.98603,393,4.9,316.8,8.6,5.7,30.2,32.4,0.79,0.0,9,LOW,NORMAL
TN-DGL-635260-418,Dindigul,Vedasandur,635260,Usilampatti,FULL,223550,Usilampatti(Gram Panchayat)-Vedasandur(Panchayat Samiti)-Dindigul(Zila Panchayat),10.55048,77.92496,281,4.0,187.5,30.3,7.3,35.7,35.8,0.68,0.01,13,LOW,NORMAL
TN-DGL-932506-419,Dindigul,Vedasandur,932506,Vadamadurai,FULL,252700,Vadamadurai(Town Panchayat),10.55533,77.95179,271,7.3,310.3,14.7,5.9,29.9,50.1,0.73,0.02,16,LOW,NORMAL
TN-DGL-635290-420,Dindigul,Vedasandur,635290,Vadamalai R.F.,FULL,223540,Kuttam(Gram Panchayat)-Vedasandur(Panchayat Samiti)-Dindigul(Zila Panchayat),10.56126,77.98913,275,12.5,578.0,40.8,25.2,109.6,74.4,1.33,0.08,47,ELEVATED,MONITORING
TN-DGL-635265-421,Dindigul,Vedasandur,635265,Vedasandur,PART,223544,Nagampatti(Gram Panchayat)-Vedasandur(Panchayat Samiti)-Dindigul(Zila Panchayat),10.56543,77.94561,355,10.4,378.2,15.2,9.8,31.4,38.9,1.0,-0.02,15,LOW,NORMAL
TN-DGL-635265-422,Dindigul,Vedasandur,635265,Vedasandur,PART,223549,Thattarapatti(Gram Panchayat)-Vedasandur(Panchayat Samiti)-Dindigul(Zila Panchayat),10.54086,77.92284,354,7.9,228.9,14.0,0.0,25.8,50.1,0.55,0.0,12,LOW,NORMAL
TN-DGL-635285-423,Dindigul,Vedasandur,635285,Velayudampalayam,FULL,223513,Velayuthampalayam(Gram Panchayat)-Vadamadurai(Panchayat Samiti)-Dindigul(Zila Panchayat),10.50798,77.97945,191,3.5,618.6,20.6,19.3,115.4,70.1,1.26,0.07,35,MODERATE,NORMAL
TN-DGL-635259-424,Dindigul,Vedasandur,635259,Vellampatti,FULL,223552,Vellampatti(Gram Panchayat)-Vedasandur(Panchayat Samiti)-Dindigul(Zila Panchayat),10.5406,77.92299,267,5.0,246.7,42.4,27.1,118.5,55.7,1.76,0.07,38,MODERATE,NORMAL
TN-DGL-635281-425,Dindigul,Vedasandur,635281,Velvankottai,FULL,223514,Velvarkottai(Gram Panchayat)-Vadamadurai(Panchayat Samiti)-Dindigul(Zila Panchayat),10.55043,77.98603,313,3.9,316.8,8.6,10.5,39.3,31.2,1.07,0.0,13,LOW,NORMAL
TN-CBE-644561-1,Coimbatore,Anaimalai,644561,Ambarampalayam,FULL,222170,Ambarampalayam(Gram Panchayat)-Pollachi(S)(Panchayat Samiti)-Coimbatore(Zila Panchayat),10.57119,76.92537,372,16.6,292.0,11.9,20.7,110.5,70.7,1.84,0.07,42,ELEVATED,MONITORING
TN-CBE-932073-2,Coimbatore,Anaimalai,932073,Anaimalai,FULL,252678,Anaimalai(Town Panchayat),10.60833,76.95781,377,15.0,370.2,9.9,1.9,24.0,49.8,1.0,0.02,17,LOW,NORMAL
TN-CBE-644590-3,Coimbatore,Anaimalai,644590,Angalakurichi,FULL,221937,Angalakurichi(Gram Panchayat)-Anaimalai(Panchayat Samiti)-Coimbatore(Zila Panchayat),10.54849,76.89061,388,16.7,479.6,40.3,3.7,27.4,39.1,0.57,0.01,16,LOW,NORMAL
TN-CBE-644587-4,Coimbatore,Anaimalai,644587,Arthanaripalayam,FULL,221938,Arthanaripalayam(Gram Panchayat)-Anaimalai(Panchayat Samiti)-Coimbatore(Zila Panchayat),10.57667,76.96087,285,17.4,70.8,27.1,2.7,41.9,28.8,0.72,-0.0,14,LOW,NORMAL
TN-CBE-644564-5,Coimbatore,Anaimalai,644564,Athupollachi,FULL,221939,Authupollachi(Gram Panchayat)-Anaimalai(Panchayat Samiti)-Coimbatore(Zila Panchayat),10.59059,76.93495,343,14.4,377.0,26.8,3.9,32.4,51.5,0.44,0.02,18,LOW,NORMAL
TN-CBE-644577-6,Coimbatore,Anaimalai,644577,Dhalavaipalayam,FULL,222172,Dhalavaipalayam(Gram Panchayat)-Pollachi(S)(Panchayat Samiti)-Coimbatore(Zila Panchayat),10.57625,76.94223,396,12.1,407.5,41.8,0.3,20.4,47.4,0.59,0.0,16,LOW,NORMAL
TN-CBE-644588-7,Coimbatore,Anaimalai,644588,Jallipatti,FULL,221941,Jallipatti(Gram Panchayat)-Anaimalai(Panchayat Samiti)-Coimbatore(Zila Panchayat),10.59909,76.95771,299,19.6,396.8,16.3,5.0,35.3,37.4,0.96,0.0,16,LOW,NORMAL
TN-CBE-644583-8,Coimbatore,Anaimalai,644583,Kaliyapuram,FULL,221942,Kaliapuram(Gram Panchayat)-Anaimalai(Panchayat Samiti)-Coimbatore(Zila Panchayat),10.57667,76.96087,285,17.4,70.8,27.1,2.7,41.9,28.8,0.72,-0.0,14,LOW,NORMAL
TN-CBE-644586-9,Coimbatore,Anaimalai,644586,Kambalapatti,FULL,221943,Kambalapatti(Gram Panchayat)-Anaimalai(Panchayat Samiti)-Coimbatore(Zila Panchayat),10.59909,76.95771,299,19.6,396.8,16.3,5.0,35.3,37.4,0.96,0.0,16,LOW,NORMAL
TN-CBE-644585-10,Coimbatore,Anaimalai,644585,Kariyanchettipalayam,FULL,221944,Kariyanchettipalayam(Gram Panchayat)-Anaimalai(Panchayat Samiti)-Coimbatore(Zila Panchayat),10.59909,76.95771,299,19.6,396.8,16.3,5.0,35.3,37.4,0.96,0.0,16,LOW,NORMAL
TN-CBE-932080-11,Coimbatore,Anaimalai,932080,Kottur,FULL,252681,Kottur(Town Panchayat),10.56634,76.9348,224,12.6,283.3,42.1,1.7,24.8,45.3,0.42,-0.02,15,LOW,NORMAL
